word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
observável,0.7964,7,observável,ADJ,False,True,True
neve,0.7964,31,neve,NOUN,False,False,True
gần,0.796,3,gần,PROPN,False,False,True
centauro,0.7957,6,centauro,PROPN,False,False,True
notase,0.7953,8,notase,NOUN,False,False,True
imprecisão,0.795,9,imprecisão,NOUN,False,True,True
blücher,0.7942,10,blücher,PROPN,False,False,True
vigente,0.794,7,vigente,ADJ,False,True,True
pota,0.7938,20,pota,NOUN,False,False,True
study,0.7937,4,study,PROPN,False,False,True
cobrança,0.7936,6,cobrança,NOUN,False,False,True
comarnicho,0.7932,1,comarnicho,NOUN,False,False,True
fracasso,0.7932,7,fracasso,NOUN,False,False,True
aproximase,0.793,11,aproximase,NOUN,False,False,True
município,0.7928,6,município,NOUN,False,True,True
instrução,0.7928,9,instrução,NOUN,False,True,True
pis,0.7925,2,pis,PROPN,False,True,True
diário,0.7922,8,diário,ADJ,False,True,True
taschen,0.7915,4,taschen,PROPN,False,False,True
atirador,0.7914,9,atirador,NOUN,False,False,True
maslinhsia,0.7904,1,maslinhsia,NOUN,False,False,True
implantação,0.7903,5,implantação,NOUN,False,False,True
definese,0.79,11,definese,NOUN,False,False,True
ruído,0.7899,13,ruído,NOUN,False,True,True
despreze,0.7898,51,despreze,VERB,False,True,True
andrómeda,0.7897,5,andrómeda,PROPN,False,False,True
elíptica,0.7893,10,elíptico,ADJ,False,True,True
fantástico,0.7893,7,fantástico,ADJ,False,True,True
eletrico,0.7892,5,eletrico,PROPN,False,True,True
prestígio,0.789,7,prestígio,NOUN,False,False,True
equilibrio,0.7886,7,equilibrio,NOUN,False,False,True
iodo,0.7882,8,iodo,NOUN,False,False,True
independência,0.7878,8,independência,NOUN,False,False,True
convirsa,0.7877,1,convirsa,ADJ,False,False,True
gêmeo,0.7873,7,gêmeo,NOUN,False,True,True
curta,0.7873,10,curto,ADJ,False,False,True
serpentina,0.787,10,serpentina,NOUN,False,False,True
observações,0.787,9,observações,NOUN,False,True,True
secretaria,0.7869,9,secretaria,PROPN,False,False,True
vital,0.7868,8,vital,ADJ,False,True,True
esa,0.7867,3,esa,PROPN,False,False,True
jearl,0.7865,6,jearl,PROPN,False,False,True
aleatório,0.7865,7,aleatório,ADJ,False,True,True
manipulação,0.7863,6,manipulação,NOUN,False,False,True
deficiente,0.7861,6,deficiente,ADJ,False,True,True
lupa,0.7858,12,lupa,NOUN,False,True,True
virgilio,0.7856,2,virgilio,PROPN,False,False,True
lizar,0.7851,1,lizar,VERB,False,True,True
vect,0.7849,1,vect,PROPN,False,False,True
nodal,0.7849,11,nodal,ADJ,False,True,True
escritório,0.7847,7,escritório,PROPN,False,False,True
falha,0.7845,8,falha,NOUN,False,True,True
belém,0.784,5,belém,PROPN,False,False,True
voltada,0.784,32,voltar,VERB,False,False,True
comportase,0.7839,8,comportase,ADJ,False,False,True
metrô,0.7832,16,metrô,NOUN,False,True,True
peneira,0.7828,8,peneira,NOUN,False,True,True
ptolomeu,0.7828,15,ptolomeu,PROPN,False,False,True
licenciado,0.7816,8,licenciado,NOUN,False,False,True
mochila,0.7816,5,mochila,NOUN,False,False,True
gdune,0.7814,1,gdune,VERB,False,False,True
costumase,0.7812,9,costumase,NOUN,False,False,True
washington,0.7807,1,washington,PROPN,False,False,True
brigadeiro,0.7806,1,brigadeiro,PROPN,False,False,True
browniano,0.7803,11,browniano,ADJ,False,False,True
sulfúrico,0.7801,11,sulfúrico,ADJ,False,False,True
confortável,0.7799,5,confortável,ADJ,False,True,True
zahar,0.7796,62,zahar,NOUN,False,False,True
lógica,0.7793,6,lógico,ADJ,False,False,True
distribuído,0.7793,11,distribuído,ADJ,False,True,True
buttir,0.7791,1,buttir,VERB,False,False,True
triboelétrica,0.779,9,triboelétrico,ADJ,False,False,True
visor,0.7781,7,visor,NOUN,False,False,True
escaler,0.7775,1,escaler,ADJ,False,False,True
sab,0.7775,5,sab,VERB,False,True,True
christian,0.7769,7,christian,NOUN,False,True,True
mantenha,0.7765,19,manter,VERB,False,False,True
ator,0.7764,2,ator,NOUN,False,False,True
karl,0.7756,5,karl,PROPN,False,False,True
firmamento,0.775,5,firmamento,NOUN,False,False,True
usase,0.7748,7,usase,PROPN,False,False,True
trena,0.7744,6,trena,NOUN,False,False,True
viajante,0.774,5,viajante,NOUN,False,True,True
caneta,0.774,7,caneta,NOUN,False,True,True
alho,0.7734,1,alho,ADJ,False,True,True
esteira,0.7728,7,esteira,NOUN,False,False,True
jornada,0.7726,5,jornada,PROPN,False,False,True
feito,0.7725,149,fazer,VERB,False,True,True
planador,0.7725,5,planador,NOUN,False,True,True
redator,0.7725,5,redator,NOUN,False,True,True
podemse,0.7721,7,podemse,ADJ,False,True,True
marcos,0.7721,8,marcos,PROPN,False,False,True
mavirsomto,0.7716,1,mavirsomto,NOUN,False,False,True
ecossistema,0.7702,6,ecossistema,NOUN,False,True,True
ramalho,0.7698,19,ramalho,PROPN,False,False,True
leitor,0.7697,8,leitor,NOUN,False,False,True
coma,0.7696,4,coma,PROPN,False,False,True
aeronáutica,0.7695,5,aeronáutico,ADJ,False,False,True
fibrilação,0.7693,6,fibrilação,NOUN,False,False,True
caio,0.769,4,caio,PROPN,False,False,True
qualitativa,0.7688,8,qualitativo,ADJ,False,False,True
mega,0.7683,2,megar,NOUN,False,False,True
everyday,0.7681,3,everyday,PROPN,False,False,True
atlântico,0.7676,4,atlântico,NOUN,False,True,True
mantida,0.7672,60,mantir,ADJ,False,False,True
cmhg,0.7671,18,cmhg,NOUN,False,False,True
análoga,0.7671,10,análoga,VERB,False,False,True
espírito,0.7669,8,espírito,PROPN,False,False,True
arroz,0.7667,8,arroz,NOUN,False,False,True
íons,0.7667,16,íons,NOUN,False,True,True
ide,0.7661,1,ide,PROPN,False,False,True
oxford,0.7656,3,oxford,PROPN,False,False,True
construtiva,0.7653,14,construtivo,ADJ,False,False,True
aique,0.7653,2,aique,PROPN,False,False,True
hirayama,0.7651,6,hirayama,PROPN,False,False,True
pósgraduação,0.7649,14,pósgraduação,NOUN,False,False,True
áfrica,0.7649,5,áfrica,PROPN,False,False,True
tenebra,0.7646,1,tenebra,NOUN,False,True,True
formase,0.7644,8,formase,NOUN,False,False,True
trovão,0.7644,12,trovão,NOUN,False,True,True
ênfase,0.7643,7,ênfase,NOUN,False,False,True
exploração,0.7631,6,exploração,NOUN,False,False,True
relacionado,0.763,37,relacionar,VERB,False,True,True
tome,0.763,18,tomer,VERB,False,True,True
pescador,0.7627,8,pescador,NOUN,False,True,True
maquoto,0.7626,1,maquoto,PROPN,False,False,True
teacher,0.7626,4,teacher,PROPN,False,False,True
conditions,0.7624,2,conditions,PROPN,False,False,True
elabore,0.7624,9,elabore,ADJ,False,False,True
edison,0.7621,5,edison,PROPN,False,False,True
